Nombre;Altura;Edad;Valor de mercado;Partidos jugados;Goles;Asistencias;Amarillas;Rojas;Nacionalidad_emb_1;Nacionalidad_emb_2;Nacionalidad_emb_3;Nacionalidad_emb_4;Nacionalidad_emb_5;Nacionalidad_emb_6;Nacionalidad_emb_7;Nacionalidad_emb_8;Club _emb_1;Club _emb_2;Club _emb_3;Club _emb_4;Club _emb_5;Club _emb_6;Club _emb_7;Club _emb_8;Posición_emb_1;Posición_emb_2;Posición_emb_3;Posición_emb_4;Posición_emb_5;Posición_emb_6;Posición_emb_7;Posición_emb_8
Joshua Kimmich;1,77;30;45;17;1;3;3;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,002556021;0,036724091;-0,083628394;-0,014933302;0,096912265;0,090595022;-0,044424478;0,030976996;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Mohamed Salah;1,75;33;45;17;5;3;2;0;-0,030039134;0,044914529;-0,001251979;-0,014713181;-0,012934581;-0,020893741;0,00767875;0,051887624;-0,09028963;0,117033444;0,096519969;0,071010381;-0,084167235;0,07214126;0,052050684;0,064132676;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Amadou Onana;1,95;24;42;9;1;0;2;0;0,073881842;0,004439071;0,103805721;-0,085004844;-0,101900026;0,11536216;-0,00055224;-0,025996909;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Yoane Wissa;1,76;29;42;0;0;0;0;0;0,021831898;0,010599242;0,015212551;-0,032686796;-0,074696437;0,091299735;0,095083855;0,103533804;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Rodrigo Mora;1,7;18;40;18;6;1;1;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,11674042;0,042108499;0,003614191;0,048585664;0,093005918;-0,084196314;0,070434541;-0,119536623;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Hugo Larsson;1,87;21;40;14;0;3;0;0;-0,119122677;-0,122665301;-0,075567447;0,000715885;0,025636598;0,117220223;0,070935033;-0,055406928;-0,038085304;0,042216364;0,037943125;0,088019282;-0,028539799;0,108911075;0,095910594;-0,120805584;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Jorrel Hato;1,82;19;40;8;0;1;2;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Lucas Bergvall;1,85;19;40;15;1;3;1;0;-0,119122677;-0,122665301;-0,075567447;0,000715885;0,025636598;0,117220223;0,070935033;-0,055406928;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
João Gomes;1,76;24;40;14;0;1;4;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,102725282;0,077937119;-0,024099158;-0,006963616;-0,022335006;-0,056682732;0,05160711;-0,053987272;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Evanilson;1,8;26;40;10;1;1;1;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;0,059457745;-0,090179548;0,050502762;0,055724271;0,126208872;-0,055905778;-0,015982896;-0,092736579;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Rico Lewis;1,69;20;40;13;1;3;2;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Gavi;1,73;21;40;2;0;1;0;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;0,015848098;-0,026410157;0,000425417;-0,122277759;0,034241427;-0,059823867;0,014465211;-0,020497192;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Castello Lukeba;1,84;22;40;10;1;1;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,041617662;0,075574338;-0,074506521;-0,056923926;-0,090038866;-0,05478425;-0,021489831;0,080495119;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Liam Delap;1,86;22;40;6;0;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Rayan Aït-Nouri;1,79;24;40;7;0;1;2;0;-0,029044447;-0,109024704;-0,0876159;-0,103857428;-0,002651513;-0,058168475;0,083853766;0,017411884;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Destiny Udogie;1,86;22;40;11;0;1;0;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Pedro Porro;1,73;26;40;18;0;3;3;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Gonçalo Ramos;1,85;24;40;16;5;0;2;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;0,092276402;0,034636922;0,037377346;-0,027921259;-0,038628649;-0,030000919;0,053971443;-0,000280572;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Amad Diallo;1,73;23;40;12;1;3;1;0;-0,066164918;0,085928261;-0,069988996;0,028101388;-0,065104641;0,075750813;0,054929648;0,030766457;0,027283248;-0,100400135;-0,033273615;0,036728553;0,067628078;-0,030931495;-0,11711961;0,054781374;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Mason Greenwood;1,81;24;40;15;9;4;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,053490229;-0,034351725;-0,002979865;-0,108646832;-0,107206166;0,034261636;-0,101428628;-0,114540644;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Dani Vivian;1,83;26;40;14;0;0;3;1;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;0,077782989;0,059187315;0,009889702;0,038996246;-0,108654581;0,026070384;-0,01020313;-0,117162243;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Tino Livramento;1,82;23;40;8;0;1;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Jacob Ramsey;1,82;24;40;8;0;0;1;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Riccardo Calafiori;1,88;23;40;12;1;2;3;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,002708036;0,042245775;-0,011056037;0,106596567;0,11312753;0,081454895;-0,00780597;0,095384277;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Conor Gallagher;1,82;25;40;16;2;0;1;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,05408144;-0,015183867;0,01830525;-0,031488448;-0,086804241;-0,098341905;-0,112865217;-0,076127492;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Brennan Johnson;1,79;24;40;18;4;0;2;1;0,082565255;0,056107007;-0,087884255;-0,003583736;0,010290134;0,071651451;-0,021154283;-0,035795201;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Nico González;1,88;23;40;16;1;0;3;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Khéphren Thuram;1,92;24;40;13;1;2;1;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,099411055;-0,062767781;0,106107742;0,068139531;-0,081188984;0,048641305;0,070241161;-0,094398037;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Lucas Chevalier;1,89;24;40;17;0;0;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,092276402;0,034636922;0,037377346;-0,027921259;-0,038628649;-0,030000919;0,053971443;-0,000280572;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Jørgen Strand Larsen;1,93;25;40;13;3;0;0;0;-0,038558159;0,068967387;0,073625669;-0,059148449;0,010536021;-0,107151181;0,099299408;0,113966249;-0,102725282;0,077937119;-0,024099158;-0,006963616;-0,022335006;-0,056682732;0,05160711;-0,053987272;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Ademola Lookman;1,74;28;40;10;1;0;0;0;-0,117315315;-0,019477924;0,05638456;0,048864599;-0,080392458;-0,087196156;-0,06050792;-0,030091936;-0,028887864;-0,122786947;0,073539637;-0,046462215;-0,014804218;0,123038486;-0,026876908;-0,061669301;-0,081291385;-0,003017529;-0,03269184;0,008079275;-0,043843683;-0,006094508;-0,007260463;0,009320841
Boubacar Kamara;1,84;25;40;14;0;3;3;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Nico Schlotterbeck;1,91;25;40;10;0;1;1;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,05805143;-0,051959045;0,034812916;0,087660529;0,075818077;-0,094192736;0,1171472;0,056525052;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Dan Ndoye;1,83;25;40;14;2;1;1;0;0,104902305;-0,009679141;0,114909247;-0,10058365;0,048077613;0,032805737;0,010224483;0,028289441;-0,02313358;-0,055052746;-0,080458038;-0,044632349;0,054380458;-0,046810113;0,10588143;0,017973691;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Sven Botman;1,95;25;40;14;0;0;0;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Diogo Costa;1,86;26;40;15;0;0;1;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,11674042;0,042108499;0,003614191;0,048585664;0,093005918;-0,084196314;0,070434541;-0,119536623;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Fabián Ruiz;1,89;29;40;11;1;2;0;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;0,092276402;0,034636922;0,037377346;-0,027921259;-0,038628649;-0,030000919;0,053971443;-0,000280572;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Gianluigi Donnarumma;1,96;26;40;12;0;0;3;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Jarrod Bowen;1,75;28;40;13;3;2;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,014332116;-0,117099576;0,106560141;-0,077849038;-0,03732131;0,043442097;-0,009435137;0,017049797;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Brahim Díaz;1,71;26;40;16;1;2;2;0;-0,121671446;-0,116023652;-0,012787935;-0,0783398;0,062523827;-0,076796614;0,033084381;0,006994453;-0,092669599;-0,031748202;-0,107883424;-0,019196136;-0,004754167;0,041226391;0,018489337;-0,011803966;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
David Raya;1,83;30;40;15;0;0;1;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,002708036;0,042245775;-0,011056037;0,106596567;0,11312753;0,081454895;-0,00780597;0,095384277;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Marcus Rashford;1,85;28;40;17;6;9;2;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,015848098;-0,026410157;0,000425417;-0,122277759;0,034241427;-0,059823867;0,014465211;-0,020497192;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Dominic Solanke;1,87;28;40;3;0;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Gregor Kobel;1,95;27;40;16;0;0;1;0;0,104902305;-0,009679141;0,114909247;-0,10058365;0,048077613;0,032805737;0,010224483;0,028289441;0,05805143;-0,051959045;0,034812916;0,087660529;0,075818077;-0,094192736;0,1171472;0,056525052;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Ben White;1,86;28;38;6;0;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,002708036;0,042245775;-0,011056037;0,106596567;0,11312753;0,081454895;-0,00780597;0,095384277;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Matthijs de Ligt;1,89;26;38;12;1;0;0;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;0,027283248;-0,100400135;-0,033273615;0,036728553;0,067628078;-0,030931495;-0,11711961;0,054781374;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Youri Tielemans;1,81;28;38;6;0;1;0;0;0,073881842;0,004439071;0,103805721;-0,085004844;-0,101900026;0,11536216;-0,00055224;-0,025996909;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Yankuba Minteh;1,79;21;35;12;1;3;0;0;-0,024774086;-0,029732833;0,118802361;0,001753833;-0,029384719;0,107518479;0,034383561;-0,067450166;-0,116217956;-0,060953617;0,040152196;-0,056839027;0,066945687;-0,053899929;0,034359861;-0,101810478;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Endrick;1,73;19;35;1;0;0;0;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,092669599;-0,031748202;-0,107883424;-0,019196136;-0,004754167;0,041226391;0,018489337;-0,011803966;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Archie Gray;1,83;19;35;9;0;0;2;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Tyler Dibling;1,75;19;35;11;0;1;1;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,089307278;0,014475665;-0,089177817;-0,026328266;0,046936523;0,072923884;0,015667187;0,025103563;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Santiago Castro;1,8;21;35;12;4;1;1;0;-0,10625907;0,03760311;-0,056812607;-0,060988799;0,046214957;0,065771557;0,09844967;-0,074539743;0,091276102;-0,072741017;0,104046933;-0,08886002;0,042857617;0,120582186;-0,096320145;-0,125126272;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Dango Ouattara;1,8;23;35;13;2;2;2;0;0,019844104;-0,029562807;0,062503308;0,122385129;0,1063186;-0,023606421;0,026247317;-0,050308619;-0,033841476;0,008046925;0,010261002;0,070680536;-0,107258677;0,006350275;0,08785677;0,026545836;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Mathys Tel;1,83;20;35;16;7;1;1;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Abdukodir Khusanov;1,88;21;35;8;0;0;1;1;0,00986461;-0,0007141;-0,099862427;-0,07333757;-0,104748443;-0,016398044;0,022782195;0,092655621;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Andrey Santos;1,76;21;35;13;1;3;5;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Giuliano Simeone;1,74;22;35;18;3;5;1;0;-0,10625907;0,03760311;-0,056812607;-0,060988799;0,046214957;0,065771557;0,09844967;-0,074539743;-0,05408144;-0,015183867;0,01830525;-0,031488448;-0,086804241;-0,098341905;-0,112865217;-0,076127492;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Omari Hutchinson;1,74;22;35;7;0;3;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,02313358;-0,055052746;-0,080458038;-0,044632349;0,054380458;-0,046810113;0,10588143;0,017973691;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Matías Soulé;1,82;22;35;15;4;2;0;0;-0,10625907;0,03760311;-0,056812607;-0,060988799;0,046214957;0,065771557;0,09844967;-0,074539743;-0,009571058;-0,034415841;0,122070998;-0,00379724;0,075012825;-0,093587138;-0,028899116;-0,070448712;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Igor Paixão;1,69;25;35;13;4;3;1;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,053490229;-0,034351725;-0,002979865;-0,108646832;-0,107206166;0,034261636;-0,101428628;-0,114540644;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Jhon Durán;1,85;21;35;9;2;1;6;0;-0,101398528;-0,040565688;0,125420004;0,067545205;-0,018382985;-0,110430285;0,038913731;-0,086026125;0,047430124;0,003985089;-0,03657208;-0,09165743;0,007496387;0,006380894;0,003429436;0,010060761;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Cristhian Mosquera;1,87;21;35;15;0;0;0;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,002708036;0,042245775;-0,011056037;0,106596567;0,11312753;0,081454895;-0,00780597;0,095384277;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Jarell Quansah;1,9;22;35;13;2;0;3;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,014909924;-0,107359141;-0,102674298;-0,00124013;0,016684568;-0,071914546;-0,057594374;-0,093278877;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Roméo Lavia;1,81;21;35;7;0;0;0;0;0,073881842;0,004439071;0,103805721;-0,085004844;-0,101900026;0,11536216;-0,00055224;-0,025996909;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Iliman Ndiaye;1,8;25;35;14;4;1;2;0;0,104406379;6,59241E-05;-0,055815984;0,073178098;0,114584059;-0,051550325;0,100963883;0,065697186;-0,089307278;0,014475665;-0,089177817;-0,026328266;0,046936523;0,072923884;0,015667187;0,025103563;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Malo Gusto;1,79;22;35;13;1;2;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Matheus Nunes;1,83;27;35;13;1;2;1;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Jan Paul van Hecke;1,89;25;35;13;1;0;3;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;-0,116217956;-0,060953617;0,040152196;-0,056839027;0,066945687;-0,053899929;0,034359861;-0,101810478;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Giorgio Scalvini;1,94;21;35;5;1;0;0;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,028887864;-0,122786947;0,073539637;-0,046462215;-0,014804218;0,123038486;-0,026876908;-0,061669301;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Enzo Millot;1,76;23;35;15;5;4;5;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,104477271;-0,062545225;0,03339484;-0,099848755;-0,084549479;-0,005895349;-0,109561503;0,034732055;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Pape Matar Sarr;1,85;23;35;17;2;2;0;0;0,104406379;6,59241E-05;-0,055815984;0,073178098;0,114584059;-0,051550325;0,100963883;0,065697186;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Harvey Elliott;1,7;22;35;7;1;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Bart Verbruggen;1,93;23;35;11;0;0;0;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;0,00343602;0,060059864;0,096675947;-0,012602294;0,055346847;-0,073613517;-0,008479889;0,099257879;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Edmond Tapsoba;1,94;26;35;16;2;2;5;0;0,019844104;-0,029562807;0,062503308;0,122385129;0,1063186;-0,023606421;0,026247317;-0,050308619;0,014909924;-0,107359141;-0,102674298;-0,00124013;0,016684568;-0,071914546;-0,057594374;-0,093278877;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
